game_date,offposs,points,fg_two_m,fg_two_a,fg_two_pct,fg_three_m,fg_three_a,fg_three_pct,ftpoints,tspct,home_id,team_id,assists,rebounds,defrebounds,offrebounds
2013-11-06,98,99,35,69,0.51,6,16,0.38,11,0.53,10,10,25,43,35,8
2013-11-08,89,76,26,60,0.43,5,19,0.26,9,0.44,10,10,19,45,33,12
2013-11-13,94,92,31,55,0.56,8,22,0.36,6,0.57,10,10,28,49,44,5
2013-11-20,98,104,31,60,0.52,8,21,0.38,18,0.56,10,10,27,44,36,8
2013-11-23,98,126,30,56,0.54,16,24,0.67,18,0.70,10,10,30,42,34,8
2013-11-25,100,112,34,56,0.61,10,25,0.40,14,0.64,10,10,30,48,40,8
2013-11-30,105,106,35,65,0.54,9,26,0.35,9,0.55,10,10,27,41,35,6
2013-12-02,96,102,36,60,0.60,6,18,0.33,12,0.59,10,10,27,50,41,9
2013-12-07,90,100,28,65,0.43,13,26,0.50,5,0.53,10,10,24,41,26,15
2013-12-13,100,117,38,65,0.58,10,22,0.45,11,0.63,10,10,32,43,36,7
2013-12-21,97,100,26,63,0.41,9,19,0.47,21,0.53,10,10,25,42,34,8
2013-12-23,93,113,32,68,0.47,9,23,0.39,22,0.54,10,10,27,58,36,22
2013-12-25,93,98,32,71,0.45,5,20,0.25,19,0.49,10,10,18,50,33,17
2013-12-29,92,112,36,70,0.51,8,24,0.33,16,0.55,10,10,29,49,35,14
2013-12-31,91,113,31,58,0.53,9,20,0.45,24,0.61,10,10,27,50,34,16
2014-01-02,88,101,23,45,0.51,14,32,0.44,13,0.59,10,10,29,37,26,11
2014-01-04,95,116,46,72,0.64,4,18,0.22,12,0.60,10,10,34,46,33,13
2014-01-08,93,112,31,56,0.55,9,20,0.45,23,0.64,10,10,25,57,45,12
2014-01-12,93,104,33,61,0.54,9,13,0.69,11,0.65,10,10,31,51,44,7
2014-01-15,93,109,36,64,0.56,7,16,0.44,16,0.62,10,10,29,39,33,6
2014-01-17,96,100,30,64,0.47,8,20,0.40,16,0.54,10,10,21,44,36,8
2014-01-19,91,110,32,58,0.55,11,18,0.61,13,0.65,10,10,28,56,48,8
2014-01-22,91,105,30,53,0.57,10,22,0.45,15,0.61,10,10,25,37,25,12
2014-01-29,85,86,28,58,0.48,5,13,0.38,15,0.54,10,10,16,40,29,11
2014-02-01,91,95,30,53,0.57,6,22,0.27,17,0.55,10,10,23,45,37,8
2014-02-26,100,120,35,63,0.56,9,19,0.47,23,0.65,10,10,34,42,32,10
2014-02-28,93,92,25,53,0.47,9,20,0.45,15,0.58,10,10,26,47,42,5
2014-03-02,94,112,29,57,0.51,10,27,0.37,24,0.58,10,10,28,50,35,15
2014-03-06,99,111,31,56,0.55,9,23,0.39,22,0.60,10,10,30,48,39,9
2014-03-08,98,121,34,61,0.56,9,20,0.45,26,0.64,10,10,26,45,36,9
2014-03-12,94,103,27,64,0.42,11,24,0.46,16,0.52,10,10,21,57,40,17
2014-03-14,101,119,35,71,0.49,13,27,0.48,10,0.57,10,10,36,67,48,19
2014-03-16,94,122,39,62,0.63,10,16,0.63,14,0.71,10,10,31,41,36,5
2014-03-24,95,113,31,52,0.60,13,27,0.48,12,0.66,10,10,31,49,41,8
2014-03-26,101,108,35,68,0.51,8,20,0.40,14,0.56,10,10,30,51,36,15
2014-03-29,91,96,28,57,0.49,9,21,0.43,13,0.55,10,10,24,48,38,10
2014-04-02,94,111,40,64,0.63,4,19,0.21,19,0.60,10,10,29,52,40,12
2014-04-06,94,112,34,55,0.62,9,22,0.41,17,0.66,10,10,27,43,36,7
2014-04-11,97,112,30,66,0.45,13,30,0.43,13,0.55,10,10,24,42,31,11
2014-04-16,102,100,31,69,0.45,10,30,0.33,8,0.48,10,10,25,52,41,11
2009-10-28,91,113,36,62,0.58,9,24,0.38,14,0.59,10,10,29,49,36,13
2009-10-31,94,113,35,58,0.60,8,16,0.50,19,0.66,10,10,20,41,31,10
2009-11-09,91,131,28,59,0.47,14,28,0.50,33,0.61,10,10,28,46,25,21
2009-11-11,90,92,20,46,0.43,14,34,0.41,10,0.52,10,10,21,51,39,12
2009-11-14,94,98,34,61,0.56,3,18,0.17,21,0.54,10,10,22,39,30,9
2009-11-19,83,83,28,55,0.51,4,20,0.20,15,0.48,10,10,20,48,35,13
2009-11-21,92,106,30,65,0.46,10,21,0.48,16,0.56,10,10,32,62,48,14
2009-11-23,91,112,30,57,0.53,10,21,0.48,22,0.62,10,10,24,51,36,15
2009-11-25,104,118,39,67,0.58,5,18,0.28,25,0.58,10,10,30,48,38,10
2009-11-29,86,97,27,58,0.47,10,18,0.56,13,0.58,10,10,22,46,30,16
2009-12-03,90,83,35,72,0.49,2,16,0.13,7,0.44,10,10,20,60,36,24
2009-12-05,96,99,26,49,0.53,7,21,0.33,26,0.58,10,10,16,37,30,7
2009-12-09,99,118,39,76,0.51,8,9,0.89,16,0.62,10,10,28,45,36,9
2009-12-11,95,104,29,49,0.59,10,17,0.59,16,0.68,10,10,28,44,35,9
2009-12-19,91,100,31,70,0.44,5,15,0.33,23,0.48,10,10,18,54,35,19
2009-12-21,85,103,34,67,0.51,5,10,0.50,20,0.58,10,10,24,42,32,10
2009-12-23,84,94,30,49,0.61,6,21,0.29,16,0.61,10,10,23,36,30,6
2009-12-29,101,117,29,62,0.47,12,24,0.50,23,0.59,10,10,32,52,39,13
2009-12-31,95,108,38,66,0.58,4,13,0.31,20,0.60,10,10,29,49,38,11
2010-01-06,87,112,35,60,0.58,8,14,0.57,18,0.67,10,10,30,36,26,10
2010-01-08,89,103,33,61,0.54,7,15,0.47,16,0.61,10,10,22,35,29,6
2010-01-10,87,97,32,67,0.48,4,12,0.33,21,0.53,10,10,24,53,40,13
2010-01-12,88,105,40,66,0.61,7,16,0.44,4,0.60,10,10,29,44,34,10
2010-01-20,99,98,29,68,0.43,6,21,0.29,22,0.49,10,10,19,50,33,17
2010-01-22,98,109,30,69,0.43,8,22,0.36,25,0.51,10,10,22,47,29,18
2010-01-25,90,93,36,79,0.46,3,14,0.21,12,0.45,10,10,17,47,26,21
2010-01-27,92,105,36,76,0.47,4,16,0.25,21,0.50,10,10,29,64,42,22
2010-01-29,92,104,34,68,0.50,8,19,0.42,12,0.55,10,10,26,48,31,17
2010-01-31,93,89,31,62,0.50,3,17,0.18,18,0.51,10,10,20,36,26,10
2010-02-24,91,95,27,61,0.44,6,17,0.35,23,0.52,10,10,16,51,41,10
2010-02-28,96,113,39,71,0.55,4,14,0.29,23,0.58,10,10,23,44,31,13
2010-03-05,86,102,26,51,0.51,12,20,0.60,14,0.63,10,10,26,42,33,9
2010-03-10,92,97,28,60,0.47,8,20,0.40,17,0.54,10,10,19,56,41,15
2010-03-13,92,118,42,73,0.58,9,14,0.64,7,0.66,10,10,32,47,38,9
2010-03-19,101,147,56,78,0.72,6,18,0.33,17,0.68,10,10,39,56,40,16
2010-03-24,86,83,22,53,0.42,8,27,0.30,15,0.47,10,10,16,47,32,15
2010-03-26,95,102,31,61,0.51,6,17,0.35,22,0.56,10,10,26,44,34,10
2010-03-31,100,119,40,67,0.60,6,14,0.43,21,0.65,10,10,24,45,37,8
2010-04-02,90,112,37,64,0.58,6,19,0.32,20,0.59,10,10,21,48,36,12
2010-04-09,91,99,24,47,0.51,9,28,0.32,24,0.56,10,10,22,41,33,8
2010-04-12,103,133,33,55,0.60,14,26,0.54,25,0.68,10,10,30,42,33,9
2010-10-27,102,122,33,63,0.52,9,20,0.45,29,0.62,10,10,29,38,26,12
2010-10-30,95,90,27,59,0.46,6,26,0.23,18,0.46,10,10,24,45,32,13
2010-11-06,107,124,40,80,0.50,9,21,0.43,17,0.55,10,10,28,54,36,18
2010-11-10,91,107,24,53,0.45,11,18,0.61,26,0.62,10,10,21,44,33,11
2010-11-13,101,116,33,67,0.49,8,18,0.44,26,0.59,10,10,21,52,39,13
2010-11-17,95,103,35,72,0.49,6,13,0.46,15,0.55,10,10,24,54,40,14
2010-11-20,94,116,31,56,0.55,12,25,0.48,18,0.63,10,10,32,40,33,7
2010-11-22,92,106,26,58,0.45,12,19,0.63,18,0.60,10,10,25,35,31,4
2010-11-26,91,94,24,50,0.48,7,19,0.37,25,0.58,10,10,13,36,28,8
2010-12-03,96,107,28,52,0.54,6,23,0.26,33,0.59,10,10,23,40,32,8
2010-12-05,91,109,30,48,0.63,11,22,0.50,16,0.67,10,10,29,42,35,7
2010-12-08,94,111,31,58,0.53,12,26,0.46,13,0.60,10,10,31,41,31,10
2010-12-10,91,108,31,56,0.55,10,21,0.48,16,0.62,10,10,20,46,36,10
2010-12-12,84,95,23,57,0.40,9,17,0.53,22,0.55,10,10,20,49,34,15
2010-12-15,93,92,33,61,0.54,3,8,0.38,17,0.58,10,10,24,40,37,3
2010-12-18,98,112,34,63,0.54,10,23,0.43,14,0.59,10,10,31,48,37,11
2010-12-20,96,118,35,60,0.58,8,29,0.28,24,0.57,10,10,27,47,28,19
2010-12-22,90,109,26,48,0.54,14,28,0.50,15,0.62,10,10,26,41,30,11
2010-12-26,91,94,27,58,0.47,10,24,0.42,10,0.54,10,10,27,47,39,8
2010-12-28,94,97,28,55,0.51,9,32,0.28,14,0.49,10,10,20,54,40,14
2011-01-01,100,101,37,74,0.50,5,16,0.31,12,0.52,10,10,23,56,44,12
2011-01-09,91,94,26,57,0.46,7,21,0.33,21,0.52,10,10,21,51,37,14
2011-01-14,89,101,30,64,0.47,6,16,0.38,23,0.53,10,10,21,57,40,17
2011-01-16,101,110,24,46,0.52,11,22,0.50,29,0.64,10,10,24,48,44,4
2011-01-19,95,104,34,67,0.51,4,16,0.25,24,0.54,10,10,23,52,35,17
2011-01-21,96,101,36,65,0.55,4,17,0.24,17,0.55,10,10,28,55,38,17
2011-01-29,89,108,30,58,0.52,8,16,0.50,24,0.63,10,10,22,37,27,10
2011-02-23,98,109,24,62,0.39,13,21,0.62,22,0.57,10,10,24,46,40,6
2011-02-25,99,106,30,63,0.48,8,19,0.42,22,0.57,10,10,22,45,37,8
2011-02-27,87,95,21,44,0.48,9,21,0.43,26,0.58,10,10,22,44,36,8
2011-03-04,94,125,29,54,0.54,17,28,0.61,16,0.68,10,10,29,40,35,5
2011-03-06,86,83,24,65,0.37,7,21,0.33,14,0.44,10,10,14,51,33,18
2011-03-09,89,111,39,54,0.72,6,16,0.38,15,0.69,10,10,21,36,30,6
2011-03-11,93,108,32,63,0.51,8,18,0.44,20,0.57,10,10,19,46,34,12
2011-03-19,90,109,22,40,0.55,17,34,0.50,14,0.65,10,10,31,35,29,6
2011-03-21,97,111,31,53,0.58,11,32,0.34,16,0.59,10,10,29,43,35,8
2011-03-28,86,92,32,54,0.59,6,25,0.24,10,0.53,10,10,16,39,27,12
2011-03-31,94,97,31,61,0.51,8,29,0.28,11,0.51,10,10,21,43,30,13
2011-04-03,95,114,28,60,0.47,15,29,0.52,13,0.59,10,10,28,53,36,17
2011-04-06,92,124,34,57,0.60,12,19,0.63,20,0.70,10,10,26,51,42,9
2011-04-09,90,111,33,51,0.65,8,20,0.40,21,0.65,10,10,29,36,27,9
2016-10-29,92,98,25,59,0.42,10,24,0.42,18,0.52,10,10,21,56,45,11
2016-11-01,89,91,27,56,0.48,6,20,0.30,19,0.54,10,10,19,37,33,4
2016-11-05,95,92,20,49,0.41,10,25,0.40,22,0.53,10,10,19,42,35,7
2016-11-09,94,99,26,61,0.43,7,23,0.30,26,0.51,10,10,22,45,31,14
2016-11-11,85,96,27,61,0.44,9,20,0.45,15,0.53,10,10,24,47,35,12
2016-11-14,93,94,25,67,0.37,8,15,0.53,20,0.49,10,10,24,58,39,19
2016-11-21,91,96,27,55,0.49,8,20,0.40,18,0.56,10,10,24,40,31,9
2016-11-29,92,83,23,56,0.41,5,20,0.25,22,0.47,10,10,19,50,36,14
2016-12-02,98,107,31,60,0.52,8,20,0.40,21,0.56,10,10,27,41,29,12
2016-12-10,101,130,36,68,0.53,14,26,0.54,16,0.64,10,10,38,52,42,10
2016-12-14,95,108,36,58,0.62,8,22,0.36,12,0.63,10,10,33,43,35,8
2016-12-18,96,113,31,64,0.48,11,22,0.50,18,0.59,10,10,31,51,37,14
2016-12-25,92,119,39,67,0.58,9,18,0.50,14,0.63,10,10,30,46,32,14
2016-12-28,99,119,42,70,0.60,5,17,0.29,20,0.61,10,10,20,49,33,16
2016-12-30,93,110,28,56,0.50,11,22,0.50,21,0.61,10,10,22,49,37,12
2017-01-03,92,110,30,54,0.56,13,24,0.54,11,0.65,10,10,32,48,39,9
2017-01-07,94,102,23,55,0.42,13,34,0.38,17,0.53,10,10,29,48,37,11
2017-01-10,91,107,30,58,0.52,12,30,0.40,11,0.57,10,10,22,46,29,17
2017-01-12,96,134,39,60,0.65,10,21,0.48,26,0.71,10,10,32,51,41,10
2017-01-17,101,122,35,66,0.53,8,18,0.44,28,0.61,10,10,27,38,31,7
2017-01-19,98,118,35,64,0.55,9,22,0.41,21,0.61,10,10,28,46,38,8
2017-01-29,94,101,31,61,0.51,8,22,0.36,15,0.54,10,10,26,50,40,10
2017-01-31,104,108,30,65,0.46,7,21,0.33,27,0.52,10,10,16,56,41,15
2017-02-02,104,102,32,68,0.47,6,21,0.29,20,0.50,10,10,26,62,46,16
2017-02-04,100,121,35,58,0.60,10,21,0.48,21,0.66,10,10,29,40,33,7
2017-03-01,92,100,26,45,0.58,9,29,0.31,21,0.60,10,10,20,40,31,9
2017-03-04,99,97,32,70,0.46,6,24,0.25,15,0.46,10,10,16,55,36,19
2017-03-06,97,112,29,60,0.48,11,28,0.39,21,0.57,10,10,24,50,40,10
2017-03-08,98,114,28,55,0.51,14,29,0.48,16,0.62,10,10,33,45,38,7
2017-03-11,96,107,28,50,0.56,12,27,0.44,15,0.63,10,10,27,49,42,7
2017-03-13,102,107,23,47,0.49,16,34,0.47,13,0.61,10,10,31,49,40,9
2017-03-15,93,106,31,62,0.50,11,26,0.42,11,0.56,10,10,28,46,33,13
2017-03-19,90,118,32,59,0.54,11,28,0.39,21,0.61,10,10,31,47,32,15
2017-03-23,82,97,29,51,0.57,8,26,0.31,15,0.56,10,10,26,38,30,8
2017-03-25,97,106,35,74,0.47,10,25,0.40,6,0.52,10,10,28,54,34,20
2017-03-27,95,103,34,60,0.57,7,26,0.27,14,0.55,10,10,24,54,42,12
2017-03-29,89,98,25,59,0.42,9,24,0.38,21,0.52,10,10,20,47,27,20
2017-04-02,90,109,30,58,0.52,10,19,0.53,19,0.62,10,10,26,45,35,10
2017-04-04,95,95,24,59,0.41,11,21,0.52,14,0.53,10,10,22,47,38,9
2017-04-05,97,95,26,54,0.48,13,35,0.37,4,0.52,10,10,28,43,34,9
2017-04-08,90,87,26,58,0.45,8,22,0.36,11,0.51,10,10,20,45,35,10
2018-10-17,95,112,29,68,0.43,11,25,0.44,21,0.52,10,10,22,58,35,23
2018-10-24,92,96,29,68,0.43,6,19,0.32,20,0.51,10,10,16,50,34,16
2018-10-27,102,110,41,75,0.55,3,16,0.19,19,0.54,10,10,20,52,39,13
2018-10-29,110,113,33,71,0.46,9,20,0.45,20,0.57,10,10,27,44,38,6
2018-11-03,101,109,37,73,0.51,8,23,0.35,11,0.53,10,10,29,46,36,10
2018-11-04,95,110,26,53,0.49,12,35,0.34,22,0.56,10,10,25,47,34,13
2018-11-10,95,96,23,54,0.43,10,20,0.50,20,0.55,10,10,17,54,45,9
2018-11-18,95,104,31,68,0.46,10,24,0.42,12,0.51,10,10,24,53,38,15
2018-11-21,92,103,28,60,0.47,7,22,0.32,26,0.53,10,10,21,44,34,10
2018-11-30,96,105,29,58,0.50,10,28,0.36,17,0.55,10,10,24,49,37,12
2018-12-02,98,131,39,68,0.57,11,15,0.73,20,0.70,10,10,29,35,29,6
2018-12-07,106,133,33,60,0.55,13,31,0.42,28,0.63,10,10,27,53,44,9
2018-12-09,94,110,42,75,0.56,5,14,0.36,11,0.59,10,10,26,48,38,10
2018-12-11,94,111,28,62,0.45,13,21,0.62,16,0.61,10,10,28,50,38,12
2018-12-13,96,125,38,61,0.62,10,22,0.45,19,0.66,10,10,25,49,40,9
2018-12-15,92,93,25,52,0.48,7,21,0.33,22,0.55,10,10,18,43,35,8
2018-12-17,95,123,40,64,0.63,9,23,0.39,16,0.65,10,10,28,48,42,6
2018-12-21,99,124,27,54,0.50,19,33,0.58,13,0.66,10,10,36,52,40,12
2018-12-26,99,111,32,58,0.55,10,32,0.31,17,0.56,10,10,29,53,43,10
2018-12-31,99,120,31,65,0.48,14,26,0.54,16,0.62,10,10,27,46,35,11
2019-01-03,98,125,34,58,0.59,13,27,0.48,18,0.67,10,10,32,48,39,9
2019-01-05,99,108,29,51,0.57,7,22,0.32,29,0.61,10,10,26,45,41,4
2019-01-10,120,154,40,80,0.50,16,19,0.84,26,0.68,10,10,38,49,41,8
2019-01-14,93,93,31,62,0.50,7,20,0.35,10,0.53,10,10,21,44,37,7
2019-01-20,100,95,31,65,0.48,8,19,0.42,9,0.52,10,10,21,52,42,10
2019-01-27,100,132,33,52,0.63,16,34,0.47,18,0.69,10,10,31,52,42,10
2019-01-29,101,126,32,66,0.48,15,34,0.44,17,0.58,10,10,29,47,29,18
2019-01-31,105,117,28,67,0.42,12,33,0.36,25,0.52,10,10,23,57,42,15
2019-02-02,101,113,35,69,0.51,9,23,0.39,16,0.57,10,10,29,53,43,10
2019-02-27,92,105,33,64,0.52,9,17,0.53,12,0.60,10,10,24,55,48,7
2019-03-02,100,116,37,72,0.51,8,19,0.42,18,0.56,10,10,15,55,42,13
2019-03-04,94,104,33,60,0.55,8,25,0.32,14,0.55,10,10,27,48,39,9
2019-03-10,100,121,37,71,0.52,12,29,0.41,11,0.57,10,10,24,49,39,10
2019-03-15,95,109,40,67,0.60,7,21,0.33,8,0.59,10,10,31,48,41,7
2019-03-16,98,108,29,62,0.47,8,17,0.47,26,0.58,10,10,17,46,42,4
2019-03-18,96,111,31,62,0.50,10,26,0.38,19,0.57,10,10,20,49,38,11
2019-03-20,95,105,24,54,0.44,14,34,0.41,15,0.54,10,10,30,47,37,10
2019-03-28,95,116,31,52,0.60,14,33,0.42,12,0.63,10,10,27,38,30,8
2019-03-31,93,106,36,67,0.54,8,27,0.30,10,0.54,10,10,24,48,32,16
2019-04-02,100,117,28,50,0.56,14,30,0.47,19,0.65,10,10,23,49,44,5
2019-04-10,97,105,33,64,0.52,8,24,0.33,15,0.55,10,10,22,57,47,10
2015-10-30,96,102,31,64,0.48,9,22,0.41,13,0.55,10,10,23,60,45,15
2015-11-07,96,114,36,60,0.60,9,21,0.43,15,0.63,10,10,35,43,36,7
2015-11-14,96,92,28,69,0.41,5,16,0.31,21,0.47,10,10,23,59,43,16
2015-11-16,88,93,31,66,0.47,7,23,0.30,10,0.49,10,10,29,54,41,13
2015-11-18,95,109,33,68,0.49,9,18,0.50,16,0.57,10,10,33,53,43,10
2015-11-21,92,92,27,51,0.53,7,21,0.33,17,0.55,10,10,20,42,34,8
2015-11-23,94,98,33,62,0.53,9,20,0.45,5,0.56,10,10,21,43,29,14
2015-11-25,90,88,25,53,0.47,8,28,0.29,14,0.49,10,10,23,54,41,13
2015-11-28,96,108,31,68,0.46,9,17,0.53,19,0.58,10,10,25,51,38,13
2015-12-02,95,95,30,69,0.43,7,21,0.33,14,0.48,10,10,25,59,44,15
2015-12-05,96,108,39,66,0.59,5,17,0.29,15,0.58,10,10,26,50,38,12
2015-12-11,95,109,38,68,0.56,6,14,0.43,15,0.59,10,10,26,50,39,11
2015-12-14,89,118,33,54,0.61,9,21,0.43,25,0.68,10,10,24,49,40,9
2015-12-16,96,114,36,61,0.59,8,22,0.36,18,0.60,10,10,29,48,37,11
2015-12-18,94,115,33,68,0.49,10,19,0.53,19,0.59,10,10,25,45,35,10
2015-12-21,94,106,40,69,0.58,6,20,0.30,8,0.58,10,10,27,48,40,8
2015-12-26,89,101,32,71,0.45,7,10,0.70,16,0.57,10,10,21,46,34,12
2015-12-28,96,101,32,55,0.58,5,17,0.29,22,0.59,10,10,25,44,37,7
2015-12-30,96,112,37,62,0.60,6,14,0.43,20,0.62,10,10,26,50,43,7
2016-01-02,93,121,32,62,0.52,13,24,0.54,18,0.64,10,10,31,42,32,10
2016-01-06,94,123,43,65,0.66,9,21,0.43,10,0.68,10,10,34,39,30,9
2016-01-08,92,100,37,80,0.46,4,13,0.31,14,0.50,10,10,23,55,39,16
2016-01-14,94,99,33,66,0.50,5,17,0.29,18,0.53,10,10,17,47,36,11
2016-01-17,98,112,37,70,0.53,5,20,0.25,23,0.53,10,10,22,57,48,9
2016-01-27,101,130,38,67,0.57,12,23,0.52,18,0.65,10,10,34,52,39,13
2016-02-01,96,107,31,54,0.57,9,24,0.38,18,0.61,10,10,27,44,37,7
2016-02-03,100,110,33,66,0.50,9,15,0.60,17,0.61,10,10,30,39,34,5
2016-02-06,92,106,31,64,0.48,8,24,0.33,20,0.54,10,10,27,52,37,15
2016-03-02,91,97,40,70,0.57,3,14,0.21,8,0.56,10,10,25,43,38,5
2016-03-05,98,104,32,58,0.55,8,23,0.35,16,0.58,10,10,31,48,36,12
2016-03-10,99,109,38,76,0.50,6,17,0.35,15,0.53,10,10,29,43,32,11
2016-03-12,94,93,30,61,0.49,4,24,0.17,21,0.48,10,10,17,46,32,14
2016-03-15,86,108,36,62,0.58,8,20,0.40,12,0.60,10,10,25,44,31,13
2016-03-17,98,118,37,70,0.53,8,16,0.50,20,0.62,10,10,35,42,37,5
2016-03-19,86,87,24,57,0.42,8,21,0.38,15,0.50,10,10,17,57,40,17
2016-03-23,91,112,34,67,0.51,8,14,0.57,20,0.62,10,10,26,46,35,11
2016-03-25,90,110,37,59,0.63,7,18,0.39,15,0.65,10,10,25,41,31,10
2016-03-30,92,100,24,51,0.47,12,24,0.50,16,0.58,10,10,23,40,34,6
2016-04-02,89,102,30,57,0.53,5,20,0.25,27,0.56,10,10,28,49,33,16
2016-04-10,90,86,31,73,0.42,3,17,0.18,15,0.44,10,10,21,56,37,19
2016-04-12,99,102,33,73,0.45,4,14,0.29,24,0.50,10,10,15,46,31,15
2017-10-18,94,107,33,68,0.49,8,21,0.38,17,0.55,10,10,22,54,38,16
2017-10-23,97,101,35,70,0.50,5,20,0.25,16,0.51,10,10,19,61,40,21
2017-11-02,98,92,27,63,0.43,7,24,0.29,17,0.47,10,10,19,53,34,19
2017-11-03,99,108,30,56,0.54,9,27,0.33,21,0.57,10,10,31,50,40,10
2017-11-05,96,112,33,66,0.50,11,22,0.50,13,0.58,10,10,21,46,35,11
2017-11-07,95,120,30,56,0.54,15,28,0.54,15,0.65,10,10,33,39,28,11
2017-11-10,94,87,25,51,0.49,9,29,0.31,10,0.51,10,10,23,44,35,9
2017-11-11,98,133,33,58,0.57,18,27,0.67,13,0.72,10,10,33,51,42,9
2017-11-17,92,104,20,42,0.48,14,35,0.40,22,0.57,10,10,23,51,38,13
2017-11-20,94,96,30,58,0.52,10,31,0.32,6,0.52,10,10,29,58,42,16
2017-11-27,97,115,33,58,0.57,10,24,0.42,19,0.64,10,10,27,44,40,4
2017-11-29,85,104,30,55,0.55,8,20,0.40,20,0.61,10,10,22,38,29,9
2017-12-04,94,96,21,51,0.41,14,31,0.45,12,0.55,10,10,30,54,43,11
2017-12-06,90,117,33,62,0.53,13,25,0.52,12,0.63,10,10,30,40,25,15
2017-12-08,92,105,30,54,0.56,8,27,0.30,21,0.56,10,10,16,49,34,15
2017-12-16,87,98,34,61,0.56,5,25,0.20,15,0.52,10,10,14,46,33,13
2017-12-18,100,109,31,58,0.53,9,24,0.38,20,0.59,10,10,22,49,40,9
2017-12-26,96,109,34,64,0.53,7,16,0.44,20,0.60,10,10,18,46,40,6
2017-12-28,96,119,32,60,0.53,9,20,0.45,28,0.60,10,10,28,48,36,12
2018-01-05,103,103,30,57,0.53,11,30,0.37,10,0.54,10,10,21,49,41,8
2018-01-13,94,112,27,52,0.52,14,27,0.52,16,0.64,10,10,23,45,38,7
2018-01-21,94,86,26,48,0.54,9,34,0.26,7,0.49,10,10,24,51,38,13
2018-01-23,97,114,39,66,0.59,8,28,0.29,12,0.56,10,10,23,47,33,14
2018-01-26,86,78,27,51,0.53,3,24,0.13,15,0.47,10,10,20,38,31,7
2018-01-28,90,113,34,65,0.52,11,25,0.44,12,0.58,10,10,33,55,40,15
2018-01-30,93,106,37,68,0.54,9,24,0.38,5,0.56,10,10,33,48,32,16
2018-02-01,91,91,29,59,0.49,6,24,0.25,15,0.51,10,10,21,53,38,15
2018-02-03,97,111,34,65,0.52,10,26,0.38,13,0.56,10,10,25,40,26,14
2018-02-28,100,116,39,73,0.53,9,26,0.35,11,0.55,10,10,23,49,35,14
2018-03-03,105,112,37,68,0.54,7,30,0.23,17,0.51,10,10,28,57,41,16
2018-03-05,98,100,29,54,0.54,6,22,0.27,24,0.55,10,10,18,39,34,5
2018-03-13,95,108,31,65,0.48,9,19,0.47,19,0.57,10,10,24,52,40,12
2018-03-15,100,98,30,73,0.41,7,26,0.27,17,0.45,10,10,16,56,39,17
2018-03-17,91,117,43,70,0.61,6,26,0.23,13,0.57,10,10,32,44,28,16
2018-03-19,92,89,25,59,0.42,8,23,0.35,15,0.48,10,10,21,53,40,13
2018-03-21,90,98,32,56,0.57,7,23,0.30,13,0.56,10,10,21,45,32,13
2018-03-23,107,124,40,75,0.53,7,17,0.41,23,0.60,10,10,21,53,42,11
2018-03-29,96,103,21,50,0.42,13,31,0.42,22,0.54,10,10,22,52,37,15
2018-04-01,88,100,34,64,0.53,6,17,0.35,14,0.56,10,10,19,50,41,9
2018-04-07,93,116,40,63,0.63,7,21,0.33,15,0.62,10,10,21,42,34,8
2018-04-09,86,98,28,55,0.51,6,27,0.22,24,0.52,10,10,18,49,35,14
2012-10-31,96,99,32,60,0.53,6,20,0.30,17,0.53,19,10,22,46,35,11
2012-11-07,94,84,22,50,0.44,8,23,0.35,16,0.50,12,10,25,36,28,8
2012-11-09,95,97,30,54,0.56,5,18,0.28,22,0.58,11,10,27,53,43,10
2012-11-10,98,112,33,52,0.63,7,18,0.39,25,0.67,16,10,20,39,32,7
2012-11-13,88,84,28,70,0.40,7,20,0.35,7,0.44,27,10,22,45,30,15
2012-11-21,96,112,37,61,0.61,8,16,0.50,14,0.66,1,10,26,44,36,8
2012-11-23,94,104,39,66,0.59,2,17,0.12,20,0.55,5,10,19,44,35,9
2012-11-25,112,111,36,76,0.47,8,27,0.30,15,0.50,8,10,25,60,48,12
2012-11-26,93,118,32,57,0.56,13,23,0.57,15,0.66,15,10,32,49,37,12
2012-11-28,95,110,33,59,0.56,11,25,0.44,11,0.61,6,10,26,45,33,12
2012-11-29,96,100,26,50,0.52,10,30,0.33,18,0.55,24,10,22,49,35,14
2012-12-08,96,132,31,56,0.55,19,34,0.56,13,0.68,3,10,38,49,36,13
2012-12-10,114,134,34,62,0.55,14,30,0.47,24,0.65,9,10,31,53,45,8
2012-12-12,93,96,29,68,0.43,8,19,0.42,14,0.51,17,10,18,49,35,14
2012-12-13,95,90,27,53,0.51,6,19,0.32,18,0.53,16,10,23,43,35,8
2012-12-17,95,93,30,59,0.51,6,20,0.30,15,0.52,29,10,23,43,32,11
2012-12-18,107,106,24,59,0.41,14,36,0.39,16,0.51,26,10,28,49,37,12
2012-12-30,96,111,33,62,0.53,8,19,0.42,21,0.61,23,10,21,48,40,8
2013-01-02,100,117,37,72,0.51,9,17,0.53,16,0.59,18,10,32,42,34,8
2013-01-03,90,83,19,43,0.44,9,34,0.26,18,0.48,7,10,14,42,32,10
2013-01-07,89,88,27,52,0.52,6,21,0.29,16,0.54,19,10,20,40,29,11
2013-01-11,96,98,25,51,0.49,10,25,0.40,18,0.57,21,10,25,39,31,8
2013-01-19,94,98,33,62,0.53,8,24,0.33,8,0.54,30,10,21,43,36,7
